DATE,CO,NO,NO2,O3,T,RH,P,G,PM1.0,PM2.5,PM10,WD,WS
2019-11-09 23:55:00,421.2,9.8,1.2,17.6,25.4,46.1,1012.3,925.8,0.4,0.6,0.6,202.0,0.0
2019-11-10 00:05:00,411.8,11.1,2.4,15.4,25.4,46.1,1012.0,925.0,0.5,0.7,0.8,202.0,0.0
2019-11-10 00:15:00,419.6,9.1,3.3,18.1,25.3,46.6,1011.9,912.5,0.4,0.5,0.5,202.0,0.0
2019-11-10 00:25:00,416.0,7.4,4.5,15.5,25.4,46.1,1012.0,932.0,0.4,0.6,0.6,202.0,0.0
2019-11-10 00:36:00,413.5,6.7,2.7,17.2,25.4,46.2,1012.5,925.0,0.4,0.7,0.7,202.0,0.0
2019-11-10 00:46:00,418.0,9.1,3.1,19.7,25.4,46.4,1012.1,929.6,0.5,0.6,0.6,202.0,0.0
2019-11-10 00:56:00,427.2,10.9,4.1,14.3,25.3,46.5,1012.4,919.6,0.6,0.8,1.0,202.0,0.0
2019-11-10 01:06:00,404.5,9.0,4.3,15.6,25.4,46.6,1012.7,938.5,0.6,0.8,0.8,202.0,0.0
2019-11-10 01:17:00,393.9,6.6,4.1,20.0,25.4,46.8,1013.0,939.6,0.6,0.8,0.8,202.2,0.0
2019-11-10 01:27:00,383.0,8.8,5.6,16.2,25.4,46.8,1012.8,940.8,0.7,0.8,0.8,202.3,0.0
2019-11-10 01:37:00,366.7,9.3,2.4,13.7,25.3,46.7,1012.8,939.0,0.4,0.6,0.9,202.0,0.0
2019-11-10 01:47:00,375.9,7.5,2.7,17.1,25.3,46.7,1012.7,946.0,0.5,0.8,0.8,202.0,0.0
2019-11-10 01:57:00,381.4,8.6,1.7,16.6,25.3,46.6,1012.9,941.1,0.2,0.4,0.5,202.2,0.0
2019-11-10 02:07:00,384.3,6.3,3.4,14.9,25.3,46.6,1012.7,934.7,0.5,0.7,0.8,202.3,0.0
2019-11-10 02:17:00,403.4,6.8,2.3,15.1,25.3,46.7,1012.7,929.1,0.1,0.2,0.2,202.3,0.0
2019-11-10 02:27:00,384.4,6.1,3.5,16.4,25.3,46.6,1012.6,937.8,0.5,0.5,0.5,202.3,0.0
2019-11-10 02:37:00,379.3,7.2,3.4,17.2,25.3,46.7,1012.4,936.4,0.2,0.4,0.4,202.3,0.0
2019-11-10 02:47:00,386.1,9.2,2.0,16.5,25.3,46.6,1012.2,939.5,0.5,0.6,0.6,202.3,0.0
2019-11-10 02:57:00,387.9,6.4,2.4,15.6,25.3,46.6,1012.0,928.8,0.1,0.2,0.2,202.3,0.0
2019-11-10 03:07:00,383.6,7.7,2.1,18.4,25.2,47.3,1012.1,909.1,0.0,0.5,0.5,202.3,0.0
2019-11-10 03:17:00,387.1,8.7,2.0,16.8,25.3,46.6,1011.9,936.4,0.2,0.5,0.5,202.3,0.0
2019-11-10 03:27:00,381.2,9.4,2.7,16.1,25.3,46.7,1011.9,936.9,0.1,0.1,0.1,202.3,0.0
2019-11-10 03:37:00,387.9,9.5,3.1,17.0,25.2,46.6,1012.0,929.9,0.4,0.4,0.4,202.3,0.0
2019-11-10 03:47:00,308.9,8.4,-0.5,18.9,25.2,46.8,1012.0,921.4,0.2,0.5,0.6,202.3,0.0
2019-11-10 03:57:00,387.1,9.1,1.5,16.6,25.2,46.6,1011.7,936.9,0.2,0.2,0.2,202.3,0.0
2019-11-10 04:07:00,391.6,8.2,2.3,16.1,25.2,46.7,1011.7,937.8,0.4,0.5,0.5,202.3,0.0
2019-11-10 04:17:00,396.1,8.8,1.0,18.4,25.2,46.6,1011.7,933.9,0.4,0.6,0.8,202.3,0.0
2019-11-10 04:28:00,429.0,8.8,2.6,13.5,25.2,46.7,1011.4,912.6,0.4,0.6,0.6,202.3,0.0
2019-11-10 04:38:00,386.5,7.7,1.7,18.5,25.2,46.7,1011.5,934.9,0.2,0.4,0.7,202.3,0.0
2019-11-10 04:48:00,385.1,10.3,4.0,16.3,25.2,46.7,1011.5,932.6,0.2,0.4,0.4,202.7,0.0
2019-11-10 04:58:00,385.2,7.5,2.2,16.4,25.2,46.7,1011.4,933.1,0.2,0.2,0.2,202.7,0.0
2019-11-10 05:08:00,345.2,6.8,0.7,19.6,25.2,46.8,1011.4,900.9,0.2,0.4,0.4,202.7,0.0
2019-11-10 05:18:00,386.7,7.1,0.1,16.7,25.2,46.6,1011.4,931.7,0.4,0.6,0.6,202.7,0.0
2019-11-10 05:28:00,391.8,8.1,3.1,14.4,25.2,46.6,1011.3,932.8,0.3,0.4,0.4,202.7,0.0
2019-11-10 05:38:00,387.0,7.5,3.6,13.7,25.2,46.7,1011.2,933.3,0.3,0.5,0.6,202.7,0.0
2019-11-10 05:48:00,375.3,10.5,2.2,15.7,25.2,46.7,1011.3,925.5,0.4,0.5,0.5,202.7,0.0
2019-11-10 05:58:00,304.1,7.5,1.9,25.2,25.2,46.7,1011.2,938.6,0.2,0.2,0.5,202.7,0.0
2019-11-10 06:08:00,395.1,7.1,1.5,17.5,25.2,46.7,1011.2,933.1,0.2,0.2,0.3,202.7,0.0
2019-11-10 06:19:00,393.1,6.6,2.7,17.6,25.2,46.7,1011.0,930.6,0.2,0.4,0.4,202.7,0.0
2019-11-10 06:29:00,393.1,8.3,1.1,18.4,25.1,46.7,1011.3,929.6,0.2,0.4,0.4,202.7,0.0
2019-11-10 06:39:00,368.1,19.9,3.5,16.4,25.1,46.7,1011.4,939.8,0.2,0.5,0.5,202.7,0.0
2019-11-10 06:49:00,399.0,6.9,3.1,16.8,25.1,46.6,1011.4,940.3,0.2,0.2,0.2,202.7,0.0
2019-11-10 06:59:00,394.5,8.7,1.5,17.0,25.1,46.7,1011.4,938.2,0.2,0.2,0.2,202.7,0.0
2019-11-10 07:09:00,394.0,7.2,1.0,14.4,25.1,46.7,1011.7,933.5,0.2,0.4,0.4,202.8,0.0
2019-11-10 07:19:00,390.8,8.0,1.4,19.8,25.1,47.0,1011.8,920.1,0.0,0.1,0.1,202.7,0.0
2019-11-10 07:29:00,397.6,8.8,1.9,15.6,25.1,46.6,1012.0,939.8,0.2,0.2,0.2,202.7,0.0
2019-11-10 07:39:00,394.9,8.8,2.4,16.9,25.1,46.7,1012.1,939.1,0.0,0.0,0.0,202.7,0.0
2019-11-10 07:49:00,395.1,8.1,2.6,17.3,25.1,46.7,1012.3,939.6,0.2,0.3,0.3,203.1,0.0
2019-11-10 07:59:00,365.6,8.1,1.7,16.5,25.1,46.7,1012.4,925.5,0.1,0.4,0.4,202.9,0.0
2019-11-10 08:09:00,287.9,13.0,2.6,18.2,25.1,46.6,1012.6,941.8,0.1,0.2,0.2,203.0,0.0
2019-11-10 08:19:00,396.8,9.3,2.7,13.9,25.1,46.6,1012.5,942.4,0.2,0.2,0.2,203.1,0.0
2019-11-10 08:29:00,391.9,9.7,2.6,17.3,25.1,46.7,1012.5,936.4,0.2,0.2,0.2,203.1,0.0
2019-11-10 08:39:00,389.5,8.0,2.8,17.8,25.1,46.8,1012.6,928.6,0.2,0.6,0.6,203.1,0.0
2019-11-10 08:49:00,335.8,7.8,4.1,11.4,25.1,46.8,1012.6,943.9,0.2,0.2,0.2,203.1,0.0
2019-11-10 08:59:00,382.1,7.5,3.5,13.2,25.1,46.7,1012.7,939.6,0.2,0.2,0.2,203.1,0.0
2019-11-10 09:10:00,388.1,6.8,3.3,12.8,25.1,46.7,1012.7,929.6,0.2,0.2,0.2,203.4,0.0
2019-11-10 09:20:00,388.0,7.0,1.8,16.7,25.1,46.7,1012.8,932.7,0.3,0.4,0.4,203.1,0.0
2019-11-10 09:30:00,390.2,10.0,-0.2,20.0,25.1,46.7,1012.8,940.8,0.1,0.4,0.4,203.1,0.0
2019-11-10 09:40:00,359.7,9.3,1.5,16.3,25.1,46.6,1012.9,941.8,0.2,0.2,0.2,203.1,0.0
2019-11-10 09:50:00,394.1,8.2,3.4,13.6,25.1,46.6,1013.1,930.6,0.2,0.2,0.2,203.4,0.0
2019-11-10 10:00:00,391.0,8.3,2.3,16.3,25.1,46.7,1013.2,922.5,0.1,0.1,0.2,203.3,0.0
2019-11-10 10:10:00,400.8,8.6,1.6,17.1,25.1,46.6,1013.2,936.5,0.1,0.1,0.1,203.1,0.0
2019-11-10 10:20:00,313.3,12.7,2.8,14.7,25.1,46.6,1013.2,934.3,0.2,0.2,0.5,203.4,0.0
2019-11-10 10:30:00,393.0,6.3,2.3,15.7,25.1,46.6,1013.2,937.3,0.1,0.2,0.2,203.4,0.0
2019-11-10 10:40:00,403.1,11.3,2.5,14.5,25.1,46.6,1013.2,930.9,0.2,0.4,0.5,203.4,0.0
2019-11-10 10:50:00,394.5,9.2,1.8,17.7,25.1,46.5,1013.2,943.2,0.1,0.1,0.1,203.4,0.0
2019-11-10 11:00:00,357.3,11.9,1.6,16.9,25.1,46.5,1013.2,942.1,0.2,0.2,0.3,203.4,0.0
2019-11-10 11:10:00,393.6,7.1,1.9,15.1,25.1,46.4,1013.3,941.3,0.0,0.1,0.1,203.4,0.0
2019-11-10 11:20:00,386.9,8.0,2.4,12.1,25.1,46.3,1013.4,940.9,0.0,0.1,0.2,203.4,0.0
2019-11-10 11:32:00,378.4,6.3,1.2,16.1,25.1,46.2,1013.4,946.0,0.0,0.2,0.2,203.4,0.0
2019-11-10 11:42:00,375.9,9.1,2.7,14.8,25.1,46.2,1013.3,957.2,0.2,0.2,0.2,203.4,0.0
2019-11-10 11:52:00,429.6,10.2,1.9,19.6,25.0,46.2,1013.2,957.6,0.1,0.1,0.1,202.7,0.0
2019-11-10 12:04:00,324.8,14.6,1.1,19.8,25.0,46.2,1013.1,934.9,0.0,0.1,0.1,203.4,0.0
2019-11-10 12:14:00,372.1,6.8,3.8,13.3,25.0,46.1,1013.1,945.4,0.2,0.2,0.2,203.4,0.0
2019-11-10 12:24:00,364.8,7.6,1.8,15.8,25.1,46.0,1013.1,960.0,0.1,0.1,0.2,203.4,0.0
2019-11-10 12:34:00,363.9,8.8,1.7,18.3,25.1,45.8,1012.9,966.5,0.0,0.1,0.1,203.4,0.0
2019-11-10 12:44:00,211.9,11.8,2.4,17.2,25.1,45.7,1012.9,971.4,0.0,0.1,0.1,203.6,0.0
2019-11-10 12:54:00,348.1,7.9,1.4,15.8,25.1,45.6,1012.9,972.8,0.0,0.1,0.1,203.5,0.0
2019-11-10 13:04:00,341.1,7.7,-0.2,21.5,25.1,45.8,1012.9,970.7,0.0,0.2,0.2,203.4,0.0
2019-11-10 13:14:00,336.0,8.4,-0.2,20.0,25.1,45.4,1013.0,979.7,0.0,0.1,0.1,203.8,0.0
2019-11-10 13:24:00,289.5,10.3,0.7,20.3,25.1,45.4,1012.9,978.6,0.0,0.2,0.2,203.8,0.0
2019-11-10 13:34:00,324.3,8.4,0.5,19.5,25.1,45.3,1012.9,978.1,0.0,0.0,0.0,203.8,0.0
2019-11-10 13:44:00,325.1,9.9,-0.3,17.9,25.1,45.4,1013.0,967.7,0.1,0.1,0.1,203.8,0.0
2019-11-10 13:54:00,310.7,8.1,0.3,17.6,25.2,45.2,1013.1,986.5,0.1,0.1,0.1,203.8,0.0
2019-11-10 14:04:00,298.9,9.4,-1.4,20.5,25.2,45.0,1013.2,994.1,0.0,0.2,0.4,203.8,0.0
2019-11-10 14:14:00,268.5,10.0,-0.2,21.2,25.2,44.9,1013.3,994.9,0.0,0.1,0.2,203.8,0.0
2019-11-10 14:24:00,297.6,7.3,-0.1,18.6,25.2,44.8,1013.3,989.9,0.0,0.0,0.0,203.8,0.0
2019-11-10 14:34:00,291.4,8.3,-0.5,22.1,25.2,44.8,1013.3,1000.9,0.3,0.4,0.4,203.8,0.0
2019-11-10 14:44:00,282.4,9.6,1.6,17.4,25.2,44.8,1013.4,1001.9,0.0,0.0,0.0,204.1,0.0
2019-11-10 14:54:00,197.7,14.3,0.3,18.4,25.2,44.8,1013.4,995.0,0.0,0.1,0.1,204.1,0.0
2019-11-10 15:04:00,289.3,9.4,1.2,19.8,25.2,44.9,1013.5,990.3,0.0,0.2,0.6,204.1,0.0
2019-11-10 15:14:00,286.3,7.3,1.4,19.6,25.2,45.2,1013.6,991.6,0.2,0.2,0.2,204.1,0.0
2019-11-10 15:24:00,286.6,6.6,1.7,20.0,25.2,44.8,1013.6,996.1,0.0,0.1,0.2,204.1,0.0
2019-11-10 15:34:00,292.6,11.1,0.9,19.7,25.3,44.8,1013.7,998.2,0.2,0.2,0.3,204.1,0.0
2019-11-10 15:44:00,283.5,6.2,-0.0,20.9,25.3,44.7,1013.8,1002.0,0.0,0.1,0.1,204.3,0.0
2019-11-10 15:54:00,271.2,8.2,-0.7,20.9,25.3,44.9,1013.9,994.5,0.1,0.1,0.1,204.2,0.0
2019-11-10 16:04:00,267.8,6.5,0.3,20.1,25.3,44.5,1014.0,1010.1,0.2,0.2,0.4,204.2,0.0
2019-11-10 16:14:00,265.6,8.8,0.3,20.8,25.4,44.5,1014.1,1000.2,0.1,0.2,0.4,204.5,0.0
2019-11-10 16:24:00,271.6,7.8,-0.2,21.1,25.4,44.3,1014.1,997.2,0.1,0.4,0.4,204.5,0.0
2019-11-10 16:34:00,266.4,7.6,1.0,18.6,25.3,44.4,1014.2,990.1,0.0,0.1,0.1,204.5,0.0
2019-11-10 16:44:00,271.5,6.4,-0.4,21.5,25.3,44.3,1014.3,998.5,0.1,0.2,0.2,204.5,0.0
2019-11-10 16:54:00,282.4,9.7,0.8,18.1,25.3,44.3,1014.2,995.9,0.2,0.2,0.4,204.5,0.0
2019-11-10 17:04:00,142.6,16.5,0.3,23.0,25.3,44.3,1014.3,995.4,0.1,0.1,0.1,204.5,0.0
2019-11-10 17:14:00,277.8,5.9,2.8,15.4,25.3,44.3,1014.4,986.7,0.2,0.4,0.4,204.5,0.0
2019-11-10 17:24:00,272.7,5.7,2.9,15.7,25.3,44.4,1014.5,989.7,0.1,0.2,0.4,204.5,0.0
2019-11-10 17:34:00,288.9,7.2,0.1,20.4,25.3,44.4,1014.6,989.6,0.2,0.3,0.4,204.5,0.0
2019-11-10 17:44:00,221.4,18.9,2.0,16.1,25.3,44.4,1014.7,989.7,0.2,0.3,0.3,204.5,0.0
2019-11-10 17:54:00,293.1,8.0,-0.4,22.9,25.3,44.5,1014.8,985.2,0.2,0.5,0.6,204.5,0.0
2019-11-10 18:04:00,289.5,5.8,1.3,20.8,25.2,44.9,1014.9,968.8,0.3,0.4,0.4,204.5,0.0
2019-11-10 18:14:00,298.5,6.4,1.1,17.9,25.2,44.6,1014.9,980.8,0.2,0.3,0.3,204.5,0.0
2019-11-10 18:24:00,283.8,9.9,2.4,18.3,25.2,44.6,1015.1,977.4,0.2,0.6,0.8,204.5,0.0
2019-11-10 18:34:00,298.6,6.6,2.4,15.5,25.2,44.7,1015.2,970.7,0.4,0.5,0.5,204.5,0.0
2019-11-10 18:44:00,302.3,5.4,0.9,19.9,25.2,44.7,1015.2,967.7,0.2,0.4,0.5,204.5,0.0
2019-11-10 18:54:00,299.2,5.0,1.3,18.2,25.2,44.7,1015.2,976.3,0.4,0.5,0.8,204.5,0.0
2019-11-10 19:04:00,298.6,8.5,1.9,19.4,25.2,44.7,1015.3,975.6,0.1,0.3,0.3,204.5,0.0
2019-11-10 19:14:00,307.8,5.9,3.0,18.2,25.2,44.7,1015.5,971.7,0.5,0.6,0.8,204.5,0.0
2019-11-10 19:24:00,314.1,6.1,1.2,17.5,25.1,44.8,1015.7,966.7,0.5,0.8,0.9,204.5,0.0
2019-11-10 19:34:00,321.6,6.3,2.8,15.6,25.1,44.8,1015.7,973.0,0.5,0.8,1.2,204.5,0.0
2019-11-10 19:44:00,320.6,6.9,1.7,18.4,25.1,44.8,1015.7,968.8,0.4,0.8,0.9,204.5,0.0
2019-11-10 19:54:00,262.4,7.9,2.4,14.1,25.1,44.7,1015.9,970.9,0.6,1.1,1.3,204.5,0.0
2019-11-10 20:04:00,337.6,7.2,2.0,18.6,25.1,44.8,1016.0,965.9,0.8,0.9,1.0,204.5,0.0
2019-11-10 20:14:00,339.7,7.2,2.5,17.0,25.1,45.0,1016.1,954.8,0.9,1.4,1.4,204.5,0.0
2019-11-10 20:24:00,338.1,8.2,2.7,16.8,25.1,44.7,1016.2,968.1,0.9,1.2,1.4,204.5,0.0
2019-11-10 20:34:00,295.7,10.4,2.3,17.4,25.1,44.7,1016.2,966.2,0.9,1.2,1.2,204.8,0.0
2019-11-10 20:44:00,346.6,5.3,3.0,14.8,25.1,44.7,1016.2,967.6,0.7,0.9,1.1,204.8,0.0
2019-11-10 20:54:00,354.2,7.1,3.0,18.2,25.1,45.2,1016.3,940.6,0.8,0.9,0.9,204.5,0.0
2019-11-10 21:04:00,348.3,5.9,1.1,20.6,25.1,44.7,1016.4,969.7,0.6,0.8,0.8,204.5,0.0
2019-11-10 21:14:00,336.1,10.4,2.1,17.9,25.1,44.7,1016.5,965.5,0.6,0.9,0.9,204.8,0.0
2019-11-10 21:24:00,352.2,5.8,2.3,18.1,25.1,44.7,1016.5,962.2,0.9,1.1,1.3,204.8,0.0
2019-11-10 21:34:00,352.1,6.6,2.3,17.2,25.0,44.8,1016.5,959.7,0.6,0.9,0.9,204.5,0.0
2019-11-10 21:44:00,354.5,5.2,2.6,16.5,25.1,44.7,1016.5,970.4,0.9,1.1,1.4,204.5,0.0
2019-11-10 21:54:00,349.7,6.9,0.1,20.8,25.0,44.7,1016.6,968.4,0.7,0.9,1.1,204.8,0.0
2019-11-10 22:04:00,202.0,14.7,2.8,16.1,25.0,44.7,1016.7,965.8,0.9,1.1,1.6,204.8,0.0
2019-11-10 22:14:00,359.0,5.6,1.4,18.1,25.0,44.7,1016.8,961.2,0.7,1.0,1.3,204.8,0.0
2019-11-10 22:24:00,356.0,7.2,2.7,17.5,25.0,44.7,1016.8,970.0,0.6,1.0,1.1,204.5,0.0
2019-11-10 22:34:00,362.2,6.4,4.0,14.9,25.0,44.7,1016.8,967.6,0.6,0.9,1.1,204.8,0.0
2019-11-10 22:44:00,346.2,6.8,2.2,21.2,25.0,44.7,1016.8,971.4,0.8,1.1,1.2,204.8,0.0
2019-11-10 22:54:00,358.8,5.8,2.0,18.1,25.0,44.7,1016.8,967.7,0.8,1.1,1.1,204.8,0.0
2019-11-10 23:04:00,351.9,6.7,1.6,18.6,25.0,45.2,1016.8,956.4,3.5,4.0,4.0,204.8,0.0
2019-11-10 23:14:00,359.0,4.8,-0.1,17.8,25.0,44.7,1017.0,973.7,0.8,1.1,1.3,204.8,0.0
2019-11-10 23:25:00,356.1,7.5,2.0,17.2,25.0,44.6,1017.0,971.4,0.4,0.6,0.9,204.8,0.0
2019-11-10 23:35:00,247.4,14.0,0.2,23.2,25.0,44.6,1017.1,976.2,0.8,0.9,0.9,204.8,0.0
2019-11-10 23:45:00,355.8,5.8,2.8,15.7,24.9,44.6,1017.2,969.3,0.6,0.9,0.9,204.8,0.0
2019-11-10 23:55:00,363.7,6.7,2.8,18.8,24.9,44.6,1017.2,978.4,0.6,0.9,1.1,204.8,0.0
2019-11-11 00:05:00,349.2,7.0,1.5,20.4,24.9,44.5,1017.2,978.8,0.7,0.8,0.9,204.8,0.0
2019-11-11 00:15:00,297.0,9.1,2.1,16.1,24.9,44.5,1017.2,977.4,0.6,0.8,1.1,204.8,0.0
2019-11-11 00:25:00,351.5,6.2,3.3,17.1,24.9,44.5,1017.2,974.9,0.8,1.0,1.0,204.8,0.0
2019-11-11 00:35:00,358.2,6.7,-0.1,18.1,24.9,44.4,1017.3,982.5,0.4,0.6,0.9,204.8,0.0
2019-11-11 00:45:00,352.1,7.0,1.5,17.8,24.9,44.4,1017.4,985.4,0.8,0.9,0.9,204.8,0.0
2019-11-11 00:55:00,346.6,8.9,1.6,20.0,24.9,44.4,1017.4,985.6,0.6,1.0,1.1,204.8,0.0
2019-11-11 01:05:00,360.9,6.9,1.3,17.0,24.9,44.4,1017.4,983.4,0.6,0.9,1.3,204.8,0.0
2019-11-11 01:15:00,349.1,7.4,0.4,19.2,24.9,44.7,1017.4,968.3,0.6,0.9,0.9,204.8,0.0
2019-11-11 01:25:00,346.5,6.1,3.1,15.4,24.9,44.4,1017.5,987.4,0.5,0.8,0.8,204.8,0.0
2019-11-11 01:35:00,351.2,5.7,2.3,18.2,24.9,44.3,1017.6,985.6,0.4,0.8,0.9,204.8,0.0
2019-11-11 01:45:00,321.3,10.8,0.4,30.1,24.9,44.3,1017.5,986.9,0.5,0.8,0.8,204.8,0.0
2019-11-11 01:55:00,347.4,4.1,1.6,17.2,24.8,44.3,1017.6,977.9,0.7,0.9,0.9,204.8,0.0
2019-11-11 02:05:00,353.6,6.1,2.0,19.5,24.8,44.3,1017.6,988.1,0.7,0.8,0.9,204.8,0.0
2019-11-11 02:15:00,351.8,4.1,3.3,14.9,24.8,44.2,1017.6,990.5,0.4,0.7,0.8,204.8,0.0
2019-11-11 02:25:00,281.1,11.7,2.6,17.9,24.8,44.3,1017.7,993.9,0.6,0.8,0.8,204.8,0.0
2019-11-11 02:35:00,353.0,4.7,1.3,18.9,24.8,44.3,1017.7,989.2,0.5,0.8,0.8,204.8,0.0
2019-11-11 02:45:00,349.8,7.5,0.8,19.2,24.8,44.2,1017.8,987.2,0.5,0.8,1.2,204.8,0.0
2019-11-11 02:55:00,340.7,4.5,1.2,18.7,24.8,44.2,1017.8,995.4,0.4,0.8,0.8,204.8,0.0
2019-11-11 03:05:00,338.7,8.3,-0.3,21.4,24.8,44.2,1017.7,990.7,0.5,0.8,0.9,204.8,0.0
2019-11-11 03:15:00,351.2,5.4,2.5,16.2,24.8,44.2,1017.5,994.7,0.2,0.4,0.4,204.8,0.0
2019-11-11 03:25:00,353.8,5.9,2.9,16.1,24.8,44.4,1017.4,981.8,0.6,0.7,0.9,204.8,0.0
2019-11-11 03:35:00,345.3,6.4,2.7,15.6,24.8,44.2,1017.3,995.2,0.4,0.5,0.7,204.8,0.0
2019-11-11 03:45:00,332.8,7.3,2.5,15.1,24.8,44.2,1017.2,993.6,0.4,0.6,0.6,205.1,0.0
2019-11-11 03:55:00,349.3,4.6,1.3,19.0,24.8,44.1,1017.1,992.7,0.4,0.6,0.6,204.8,0.0
2019-11-11 04:05:00,349.7,5.6,1.2,17.0,24.7,44.2,1017.0,987.2,0.5,0.6,0.6,204.8,0.0
2019-11-11 04:15:00,349.7,5.0,1.5,19.0,24.8,44.1,1017.0,1004.1,0.2,0.4,0.4,204.8,0.0
2019-11-11 04:25:00,349.4,8.4,1.7,18.8,24.8,44.1,1017.0,997.2,0.4,0.6,0.6,205.0,0.0
2019-11-11 04:35:00,201.0,13.4,4.0,14.1,24.7,44.1,1017.0,990.8,0.4,0.5,0.6,205.2,0.0
2019-11-11 04:45:00,348.6,7.6,0.4,21.7,24.7,44.3,1017.0,968.8,0.4,0.6,0.8,205.2,0.0
2019-11-11 04:55:00,349.5,7.8,2.1,16.4,24.7,44.0,1017.0,998.3,0.4,0.6,0.9,204.9,0.0
2019-11-11 05:05:00,350.1,6.9,2.2,18.2,24.7,44.0,1016.9,1003.2,0.4,0.5,0.5,205.2,0.0
2019-11-11 05:15:00,306.9,18.9,1.1,17.5,24.7,44.0,1016.9,999.8,0.4,0.4,0.4,205.2,0.0
2019-11-11 05:25:00,350.4,6.2,3.2,14.2,24.7,44.0,1016.9,997.1,0.5,0.8,0.8,205.2,0.0
2019-11-11 05:35:00,354.4,7.1,2.8,15.1,24.7,43.9,1017.0,998.9,0.2,0.4,0.4,204.8,0.0
2019-11-11 05:45:00,348.5,4.8,2.1,17.1,24.7,43.9,1017.0,999.6,0.4,0.6,0.6,205.0,0.0
2019-11-11 05:55:00,337.0,7.9,2.6,14.5,24.7,43.9,1017.0,1002.6,0.5,0.5,0.5,205.2,0.0
2019-11-11 06:05:00,349.7,5.9,0.2,21.3,24.7,43.9,1017.0,997.6,0.5,0.5,0.5,205.2,0.0
2019-11-11 06:15:00,339.7,8.1,0.3,19.6,24.7,44.1,1017.0,997.5,0.5,0.5,0.5,204.8,0.0
2019-11-11 06:25:00,343.1,5.0,-0.8,20.9,24.7,43.8,1017.0,1005.2,0.4,0.5,0.5,205.1,0.0
2019-11-11 06:35:00,332.2,5.5,2.4,18.0,24.7,43.8,1017.0,1005.8,0.4,0.5,0.6,205.2,0.0
2019-11-11 06:45:00,237.7,8.3,1.8,16.6,24.6,43.8,1017.1,1006.9,0.3,0.5,0.5,205.2,0.0
2019-11-11 06:55:00,347.8,6.0,1.5,17.3,24.6,43.9,1017.1,992.3,0.8,0.8,0.8,205.2,0.0
2019-11-11 07:05:00,341.4,4.7,2.2,16.1,24.6,43.7,1017.2,1016.0,0.4,0.6,0.6,205.2,0.0
2019-11-11 07:15:00,342.5,7.0,0.5,15.8,24.6,43.7,1017.1,1014.9,0.4,0.5,0.5,205.2,0.0
2019-11-11 07:25:00,283.1,15.9,1.9,17.2,24.6,43.7,1017.1,1006.7,0.4,0.5,0.5,205.2,0.0
2019-11-11 07:35:00,342.5,5.5,1.4,16.2,24.6,43.5,1017.0,1002.6,0.0,0.1,0.1,205.2,0.0
2019-11-11 07:45:00,341.3,7.0,1.1,19.4,24.6,43.3,1017.1,1019.5,0.4,0.6,0.6,205.2,0.0
2019-11-11 07:55:00,330.7,6.0,-0.1,18.4,24.6,43.1,1017.0,1026.2,0.4,0.6,0.6,205.2,0.0
2019-11-11 08:05:00,304.2,9.3,0.2,20.8,24.6,43.2,1017.0,1020.4,0.5,0.7,0.7,205.2,0.0
2019-11-11 08:15:00,320.5,6.2,0.5,16.0,24.6,42.9,1016.9,1022.2,0.5,0.6,0.6,205.2,0.0
2019-11-11 08:25:00,313.2,7.4,1.0,18.6,24.6,42.9,1016.9,1029.0,1.1,1.6,1.7,205.2,0.0
2019-11-11 08:35:00,318.1,7.7,-0.1,23.3,24.6,42.8,1016.8,1040.9,0.6,0.8,0.8,205.2,0.0
2019-11-11 08:45:00,299.0,7.9,-0.5,21.7,24.6,41.3,1016.8,1102.1,2.1,2.8,3.1,205.2,0.0
2019-11-11 08:55:00,223.6,10.2,4.3,29.9,24.5,41.8,1016.7,1152.4,3.8,5.9,6.5,205.2,0.0
2019-11-11 09:06:00,235.7,5.5,7.5,29.4,24.4,42.8,1016.6,1152.6,2.0,2.8,3.1,204.8,0.0
2019-11-11 09:16:00,236.9,5.1,5.9,29.1,24.4,42.6,1016.7,1142.6,6.0,8.6,10.1,204.8,0.0
2019-11-11 09:26:00,266.3,5.4,6.4,24.7,24.4,42.8,1016.8,1089.6,7.7,11.5,15.3,204.8,0.0
2019-11-11 09:36:00,246.1,12.2,6.2,21.8,24.4,43.4,1016.8,1050.0,6.8,10.5,13.4,204.9,0.0
2019-11-11 09:46:00,260.1,3.9,4.0,23.5,24.5,43.4,1016.8,1030.4,5.9,9.2,11.6,205.2,0.0
2019-11-11 09:56:00,268.8,5.5,6.9,20.1,24.6,43.4,1016.9,1038.3,6.9,10.7,13.4,205.2,0.0
2019-11-11 10:06:00,265.4,6.0,5.0,23.9,24.7,43.6,1016.8,1026.6,5.5,7.8,9.4,205.2,0.0
2019-11-11 10:16:00,255.4,8.2,5.6,24.7,24.8,43.9,1016.8,1021.4,3.9,5.7,6.6,205.5,0.0
2019-11-11 10:26:00,263.3,4.1,2.6,26.5,24.8,43.9,1016.9,991.4,4.7,6.8,7.6,205.5,0.0
2019-11-11 10:40:00,212.4,6.4,5.7,22.1,24.9,44.0,1017.0,949.1,5.1,7.8,9.9,205.9,0.0
2019-11-11 10:50:00,292.8,5.5,3.6,21.4,25.1,43.9,1017.0,968.3,5.2,8.5,10.2,205.9,0.0
2019-11-11 11:00:00,326.1,3.7,2.4,23.0,25.1,44.0,1016.9,964.5,5.5,8.6,10.4,205.9,0.0
